Seq,SOMAS_ID_round1,SOMAS_ID_round2,ColCheck_r1,ColCheck_r2,Organism,CV_r1,CV_r2
8775-61,FAM24B.8775.61.3,FAM24B.8775.61.3,PASS,PASS,Human,4.21425696206458,12.1006583685366
8776-10,ERLIN1.8776.10.3,ERLIN1.8776.10.3,PASS,PASS,Human,6.0157873729606,7.48549858849508
8777-5,TGFB1I1.8777.5.3,TGFB1I1.8777.5.3,PASS,PASS,Human,3.42726651733255,3.09391708220254
8780-2,PCDH10.8780.2.3,PCDH10.8780.2.3,PASS,PASS,Human,8.17997064644384,6.88315411152938
8785-1,ARMC5.8785.1.3,ARMC5.8785.1.3,PASS,PASS,Human,5.05807893426658,6.52238741097168
8786-6,FAM171B.8786.6.3,FAM171B.8786.6.3,PASS,PASS,Human,4.00206470488651,6.86847032931678
8787-21,FAM96A.8787.21.3,FAM96A.8787.21.3,PASS,PASS,Human,3.58848109891502,5.39199614648096
8791-151,CA5A.8791.151.3,CA5A.8791.151.3,PASS,PASS,Human,6.07555388709273,8.23274437876017
8792-17,PODXL.8792.17.3,PODXL.8792.17.3,PASS,PASS,Human,5.5480077051947,6.52877398655625
8793-13,ALKBH5.8793.13.3,ALKBH5.8793.13.3,PASS,PASS,Human,3.33301845286573,4.54877365728558
8794-13,DPEP1.8794.13.3,DPEP1.8794.13.3,PASS,PASS,Human,4.21166281750583,9.52188069021991
8795-48,TFRC.8795.48.3,TFRC.8795.48.3,PASS,PASS,Human,8.51376744254438,10.9852058683628
8798-29,GOLM1.8798.29.3,GOLM1.8798.29.3,PASS,PASS,Human,4.04079624682075,6.20370446443127
8800-14,TTC17.8800.14.3,TTC17.8800.14.3,PASS,PASS,Human,4.70671821219751,14.8925572232422
8802-24,UBE2J2.8802.24.3,UBE2J2.8802.24.3,PASS,PASS,Human,3.22118938397321,4.00646909896894
8804-39,COL20A1.8804.39.3,COL20A1.8804.39.3,PASS,PASS,Human,8.54817994659536,7.67299524786053
8806-18,NRN1.8806.18.3,NRN1.8806.18.3,PASS,PASS,Human,4.51802747897107,4.21794324094233
8807-13,SNX1.8807.13.3,SNX1.8807.13.3,PASS,PASS,Human,3.73161716624408,5.8294256019773
8813-160,TXN.8813.160.3,TXN.8813.160.3,PASS,PASS,Human,5.24394867456818,5.63996921696553
8814-33,PSAPL1.8814.33.3,PSAPL1.8814.33.3,PASS,PASS,Human,3.93020393665759,5.24653556156193
8816-44,ARMC5.8816.44.3,ARMC5.8816.44.3,PASS,PASS,Human,4.09696450643229,9.38664700073769
8818-13,IFNGR2.8818.13.3,IFNGR2.8818.13.3,PASS,PASS,Human,7.85312948692548,9.6539616950972
8822-163,RNF219.8822.163.3,RNF219.8822.163.3,PASS,PASS,Human,6.15528071020842,17.4419109029713
8824-2,PSMD1.8824.2.3,PSMD1.8824.2.3,PASS,PASS,Human,3.19823222113939,4.12783454514788
8825-4,PILRA.8825.4.3,PILRA.8825.4.3,PASS,PASS,Human,4.12812380211492,4.81644376080213
8829-4,LRPAP1.8829.4.3,LRPAP1.8829.4.3,PASS,PASS,Human,4.54316902426286,4.46087562122558
8834-58,CANX.8834.58.3,CANX.8834.58.3,PASS,PASS,Human,3.83095527690113,7.43670880051592
8838-10,CASC4.8838.10.3,CASC4.8838.10.3,PASS,PASS,Human,5.27104633687208,7.92053984452101
8842-16,GRAMD1C.8842.16.3,GRAMD1C.8842.16.3,PASS,PASS,Human,5.09466760883532,3.26669916342516
8843-34,MYRF.8843.34.3,MYRF.8843.34.3,PASS,PASS,Human,6.14704121854585,8.27955970941017
8845-2,ADAMTS3.8845.2.3,ADAMTS3.8845.2.3,PASS,PASS,Human,5.56453163279717,5.59032284053032
8850-5,PLA2G2C.8850.5.3,PLA2G2C.8850.5.3,PASS,PASS,Human,4.87192922301425,8.07133486069112
8851-42,FAM171B.8851.42.3,FAM171B.8851.42.3,PASS,PASS,Human,5.30238440615046,3.88171853294411
8852-10,SUN3.8852.10.3,SUN3.8852.10.3,PASS,PASS,Human,4.55098254534914,5.82927792985314
8854-59,RRM2B.8854.59.3,RRM2B.8854.59.3,PASS,PASS,Human,7.07120009411915,3.58918645707008
8858-21,BATF3.8858.21.3,BATF3.8858.21.3,PASS,PASS,Human,3.70176079658998,7.98600260154911
8864-59,CENPW.8864.59.3,CENPW.8864.59.3,PASS,PASS,Human,6.07017647461335,3.38991349044431
8866-53,QPCTL.8866.53.3,QPCTL.8866.53.3,PASS,PASS,Human,4.81707261740757,6.18449035078308
8872-1,SEC61G.8872.1.3,SEC61G.8872.1.3,PASS,PASS,Human,3.50814385989435,5.71767662308052
8874-53,CLN5.8874.53.3,CLN5.8874.53.3,PASS,PASS,Human,4.16235482357283,4.42469717355629
8876-51,NRXN2.8876.51.3,NRXN2.8876.51.3,PASS,PASS,Human,5.73674480099016,5.99789074263332
8877-22,EVA1C.8877.22.3,EVA1C.8877.22.3,PASS,PASS,Human,4.2861401754779,5.24471952020028
8878-48,YTHDC1.8878.48.3,YTHDC1.8878.48.3,PASS,PASS,Human,4.59432707376348,2.73540372407733
8885-6,CACNA2D3.8885.6.3,CACNA2D3.8885.6.3,PASS,PASS,Human,4.6576082602547,7.82428474244719
8887-21,NUDC.8887.21.3,NUDC.8887.21.3,PASS,PASS,Human,6.35177346292134,8.59259863759363
8888-33,SMIM9.8888.33.3,SMIM9.8888.33.3,PASS,PASS,Human,8.4954852095084,7.31558019604808
8889-5,CCPG1.8889.5.3,CCPG1.8889.5.3,PASS,PASS,Human,5.78754008794047,4.19312471546042
8890-9,TMEM132B.8890.9.3,TMEM132B.8890.9.3,PASS,PASS,Human,4.79991178000212,3.41781429724595
8891-7,CPVL.8891.7.3,CPVL.8891.7.3,PASS,PASS,Human,4.99543904064288,5.37826878131291
8892-14,PEAR1.8892.14.3,PEAR1.8892.14.3,PASS,PASS,Human,8.33465870525035,7.44201143839295
8894-80,HNRNPAB.8894.80.3,HNRNPAB.8894.80.3,PASS,PASS,Human,7.26218494981657,12.4634706016277
8897-3,LRRC37A2.8897.3.3,LRRC37A2.8897.3.3,PASS,PASS,Human,5.22482864442045,7.69389210392794
8899-75,UGT1A8.8899.75.3,UGT1A8.8899.75.3,PASS,PASS,Human,3.42114851762036,9.71970387514404
8900-28,NEO1.8900.28.3,NEO1.8900.28.3,PASS,PASS,Human,2.91396361327422,6.7415212125089
8903-1,COX6C.8903.1.3,COX6C.8903.1.3,PASS,PASS,Human,5.14639188447913,7.78402674390676
8906-60,LRTM2.8906.60.3,LRTM2.8906.60.3,PASS,PASS,Human,4.44610808616983,6.32467701186232
8907-11,UGT2A1.8907.11.3,UGT2A1.8907.11.3,PASS,PASS,Human,5.79217332871723,5.8780494206045
8908-14,KCNE1L.8908.14.3,KCNE5.8908.14.3,PASS,PASS,Human,3.46536433147352,4.01221392560135
8909-77,GNPDA1.8909.77.3,GNPDA1.8909.77.3,PASS,PASS,Human,4.24267027254231,6.40622722989943
8913-22,SIGLEC11.8913.22.3,SIGLEC11.8913.22.3,PASS,PASS,Human,5.15897638803076,3.86306180612046
8918-64,PTK2B.8918.64.3,PTK2B.8918.64.3,PASS,PASS,Human,6.31514570914576,6.54011380269155
8923-94,GALNT16.8923.94.3,GALNT16.8923.94.3,PASS,PASS,Human,3.68986229919036,4.84504961170569
8925-25,RRM2B.8925.25.3,RRM2B.8925.25.3,PASS,PASS,Human,15.261562038503,6.1367761638402
8929-7,BDP1.8929.7.3,BDP1.8929.7.3,PASS,PASS,Human,4.91040775845634,8.58859938216193
8931-124,G0S2.8931.124.3,G0S2.8931.124.3,PASS,PASS,Human,5.16581310437077,4.78647092277312
8932-1,ENTPD6.8932.1.3,ENTPD6.8932.1.3,PASS,PASS,Human,10.8133861292019,5.3409470389954
8933-84,MEF2C.8933.84.3,MEF2C.8933.84.3,PASS,PASS,Human,3.73682542966319,6.06182426098984
8935-22,ABCC6.8935.22.3,ABCC6.8935.22.3,PASS,PASS,Human,3.39502273915789,4.19990737980687
8945-7,FAM175B.8945.7.3,FAM175B.8945.7.3,PASS,PASS,Human,3.5803944463374,4.7937160358235
8947-268,HEG1.8947.268.3,HEG1.8947.268.3,PASS,PASS,Human,4.34493309582781,8.13020949054347
8948-13,ADAM19.8948.13.3,ADAM19.8948.13.3,PASS,PASS,Human,6.11778673958035,8.94229676307893
8949-3,NGFR.8949.3.3,NGFR.8949.3.3,PASS,PASS,Human,9.06829080898632,4.80184093956069
8951-162,CSPG4.8951.162.3,CSPG4.8951.162.3,PASS,PASS,Human,3.92442316391866,4.37603957433154
8952-65,CSF3.8952.65.3,CSF3.8952.65.3,PASS,PASS,Human,4.64384643813087,3.98882773500481
8955-60,GLT8D1.8955.60.3,GLT8D1.8955.60.3,PASS,PASS,Human,3.69962424123063,7.09805596787463
8956-96,SCARF2.8956.96.3,SCARF2.8956.96.3,PASS,PASS,Human,4.58003088859131,6.46795347671008
8957-72,ERLEC1.8957.72.3,ERLEC1.8957.72.3,PASS,PASS,Human,6.95834273780496,5.51119612983297
8960-3,ERAP2.8960.3.3,ERAP2.8960.3.3,PASS,PASS,Human,3.61968008096629,3.78758170723088
8963-8,VTI1B.8963.8.3,VTI1B.8963.8.3,PASS,PASS,Human,5.36320137308947,9.81642373825461
8964-14,EMILIN3.8964.14.3,EMILIN3.8964.14.3,PASS,PASS,Human,3.23311612466834,5.67853966905869
8970-9,RIPK2.8970.9.3,RIPK2.8970.9.3,PASS,PASS,Human,3.37115459343677,7.17173972811273
8971-9,NRXN1.8971.9.3,NRXN1.8971.9.3,PASS,PASS,Human,5.20044103346635,10.1849992651547
8973-23,FCRL4.8973.23.3,FCRL4.8973.23.3,PASS,PASS,Human,4.6044486882169,9.90774340731438
8974-172,COL15A1.8974.172.3,COL15A1.8974.172.3,PASS,PASS,Human,3.90839984952543,6.77226204578114
8975-26,RQCD1.8975.26.3,RQCD1.8975.26.3,PASS,PASS,Human,9.03773900708585,12.2940484783246
8979-1,HSD17B2.8979.1.3,HSD17B2.8979.1.3,PASS,PASS,Human,6.27737041482407,6.4137307489342
8980-19,CD200R1L.8980.19.3,CD200R1L.8980.19.3,PASS,PASS,Human,6.39746048575711,6.87351884510553
8982-65,THBS3.8982.65.3,THBS3.8982.65.3,PASS,PASS,Human,4.92020209756497,6.93839146828219
8983-7,GOLM1.8983.7.3,GOLM1.8983.7.3,PASS,PASS,Human,4.84765882815582,6.35594476073013
8984-28,LRCH4.8984.28.3,LRCH4.8984.28.3,PASS,PASS,Human,3.68731868557364,4.4572790712904
8985-13,SERAC1.8985.13.3,SERAC1.8985.13.3,PASS,PASS,Human,5.24154636018604,6.76016230692416
8989-40,SCUBE1.8989.40.3,SCUBE1.8989.40.3,PASS,PASS,Human,15.2517657851046,12.2195946793887
8992-1,TMEM2.8992.1.3,TMEM2.8992.1.3,PASS,PASS,Human,4.13945961415913,8.30755704819145
8993-151,RIPK2.8993.151.3,RIPK2.8993.151.3,PASS,PASS,Human,5.61130076412936,4.17131558899407
8994-65,SLAMF8.8994.65.3,SLAMF8.8994.65.3,PASS,PASS,Human,4.74903772833748,12.7089610333035
8998-15,HS3ST4.8998.15.3,HS3ST4.8998.15.3,PASS,PASS,Human,4.58601605665958,8.04637670954076
9005-16,PLXNA1.9005.16.3,PLXNA1.9005.16.3,PASS,PASS,Human,3.24836808664475,8.37224805041304
9008-6,PRRG1.9008.6.3,PRRG1.9008.6.3,PASS,PASS,Human,4.95381725206523,3.46346439694807
9010-3,DMPK.9010.3.3,DMPK.9010.3.3,PASS,PASS,Human,4.46329083420208,15.9943428294501
9015-1,PRG3.9015.1.3,PRG3.9015.1.3,PASS,PASS,Human,8.27260621916887,4.62696916591104
9016-12,NR1H2.9016.12.3,NR1H2.9016.12.3,PASS,PASS,Human,7.30961986154235,7.20940963249746
9017-58,LCT.9017.58.3,LCT.9017.58.3,PASS,PASS,Human,5.24431655012105,11.3481175190388
9018-38,PCDH10.9018.38.3,PCDH10.9018.38.3,PASS,PASS,Human,4.10233326490344,5.48180313362995
9021-1,HAVCR1.9021.1.3,HAVCR1.9021.1.3,PASS,PASS,Human,4.19531882968766,6.15648263569271
9023-9,CD34.9023.9.3,CD34.9023.9.3,PASS,PASS,Human,6.94922412695237,19.7642779376377
9028-5,MTPAP.9028.5.3,MTPAP.9028.5.3,PASS,PASS,Human,4.80098439019439,6.76035028803963
9030-56,C17orf89.9030.56.3,C17orf89.9030.56.3,PASS,PASS,Human,4.86955244876494,4.75377531622684
9035-2,MXI1.9035.2.3,MXI1.9035.2.3,PASS,PASS,Human,4.74914517421707,18.5215390136381
9037-1,STX18.9037.1.3,STX18.9037.1.3,PASS,PASS,Human,3.73885575365798,5.01327909202069
9038-12,JTB.9038.12.3,JTB.9038.12.3,PASS,PASS,Human,5.1462666919411,7.8252258573343
9039-47,TOR1AIP1.9039.47.3,TOR1AIP1.9039.47.3,PASS,PASS,Human,12.4378885870492,8.81390917526127
9043-7,TFIP11.9043.7.3,TFIP11.9043.7.3,PASS,PASS,Human,10.266094181998,7.89092727092856
9045-3,SLC27A2.9045.3.3,SLC27A2.9045.3.3,PASS,PASS,Human,8.03947453796535,5.97664795527558
9046-46,LRPPRC.9046.46.3,LRPPRC.9046.46.3,PASS,PASS,Human,6.21711663323416,9.58498422191737
9050-170,RSRP1.9050.170.3,RSRP1.9050.170.3,PASS,PASS,Human,5.51510366991158,6.3841264382856
9051-13,IL32.9051.13.3,IL32.9051.13.3,PASS,PASS,Human,5.48344250384699,10.6601902024332
9054-8,FAM174B.9054.8.3,FAM174B.9054.8.3,PASS,PASS,Human,5.25040253199642,13.4482136573178
9055-81,MYZAP.9055.81.3,MYZAP.9055.81.3,PASS,PASS,Human,4.67552404866456,5.62766414898992
9059-14,RAPGEF5.9059.14.3,RAPGEF5.9059.14.3,PASS,PASS,Human,7.52877286644008,7.18085942926447
9061-3,ARHGEF10.9061.3.3,ARHGEF10.9061.3.3,PASS,PASS,Human,4.24617316438213,5.93505141347521
9065-28,TXLNA.9065.28.3,TXLNA.9065.28.3,PASS,PASS,Human,3.777904381824,4.98246680391918
9067-152,CEP57.9067.152.3,CEP57.9067.152.3,PASS,PASS,Human,4.14214879693991,14.2411529169501
9068-17,JAKMIP3.9068.17.3,JAKMIP3.9068.17.3,PASS,PASS,Human,4.14649941392055,6.46313189964195
9070-1,C17orf67.9070.1.3,C17orf67.9070.1.3,PASS,PASS,Human,7.49059796685017,6.14556151395116
9073-35,FLVCR1.9073.35.3,FLVCR1.9073.35.3,PASS,PASS,Human,6.09213277566116,5.58926240492063
9074-6,FAXDC2.9074.6.3,FAXDC2.9074.6.3,PASS,PASS,Human,4.99412617545595,4.29136237594117
9075-121,KIAA1024.9075.121.3,KIAA1024.9075.121.3,PASS,PASS,Human,5.53905160373965,16.5632089411748
9076-25,PENK.9076.25.3,PENK.9076.25.3,PASS,PASS,Human,6.62051674183672,7.63424911714791
9077-10,MAN1A2.9077.10.3,MAN1A2.9077.10.3,PASS,PASS,Human,4.92366416356474,4.6421612164528
9081-39,SLC30A3.9081.39.3,SLC30A3.9081.39.3,PASS,PASS,Human,10.3474293303529,10.2849473639635
9082-25,SEL1L2.9082.25.3,SEL1L2.9082.25.3,PASS,PASS,Human,7.39755636326855,9.04073362940394
9087-8,NHLRC3.9087.8.3,NHLRC3.9087.8.3,PASS,PASS,Human,10.838248617475,8.20495101234208
9088-20,SLC9B2.9088.20.3,SLC9B2.9088.20.3,PASS,PASS,Human,3.1023809402781,3.52454898833505
9089-77,JPH3.9089.77.3,JPH3.9089.77.3,PASS,PASS,Human,5.57130364964762,10.8694712549804
9092-33,ANGPTL1.9092.33.3,ANGPTL1.9092.33.3,PASS,PASS,Human,12.4973523947825,6.27165797983861
9095-5,MTFR1.9095.5.3,MTFR1.9095.5.3,PASS,PASS,Human,4.46721508600595,6.26411405490764
9097-5,KIAA1324.9097.5.3,KIAA1324.9097.5.3,PASS,PASS,Human,3.86827127930511,4.92792551956084
9099-19,SYT5.9099.19.3,SYT5.9099.19.3,PASS,PASS,Human,4.09060007272311,5.67205175118905
9102-28,ZFYVE27.9102.28.3,ZFYVE27.9102.28.3,PASS,PASS,Human,5.58278506300546,9.74385499355905
9106-87,LYSMD4.9106.87.3,LYSMD4.9106.87.3,PASS,PASS,Human,4.78589306843421,4.07362627875981
9110-2,SYT17.9110.2.3,SYT17.9110.2.3,PASS,PASS,Human,5.05734702848954,16.08061183754
9114-84,UMODL1.9114.84.3,UMODL1.9114.84.3,PASS,PASS,Human,4.99844336394254,5.90127446850539
9116-28,HEPACAM2.9116.28.3,HEPACAM2.9116.28.3,PASS,PASS,Human,4.0748959553337,3.89045463981732
9117-4,IL36G.9117.4.3,IL36G.9117.4.3,PASS,PASS,Human,4.42374880343492,7.50256122511682
9118-7,PSD2.9118.7.3,PSD2.9118.7.3,PASS,PASS,Human,8.72955247677331,7.47080615365284
9127-4,SLC26A5.9127.4.3,SLC26A5.9127.4.3,PASS,PASS,Human,3.20326961739696,6.51022672586366
9128-34,FLRT3.9128.34.3,FLRT3.9128.34.3,PASS,PASS,Human,4.51718864892738,5.31474157992983
9168-31,CCL26.9168.31.3,CCL26.9168.31.3,PASS,PASS,Human,7.3957440667707,5.12101868048985
9169-14,SUMO3.9169.14.3,SUMO3.9169.14.3,PASS,PASS,Human,4.76288275945925,4.52778322767302
9170-24,IL17A.9170.24.3,IL17A.9170.24.3,PASS,PASS,Human,3.82061320754377,5.38591389361479
9171-11,CSRP3.9171.11.3,CSRP3.9171.11.3,PASS,PASS,Human,11.0882757681064,9.43454432495217
9173-21,PGM1.9173.21.3,PGM1.9173.21.3,PASS,PASS,Human,10.0023306184682,5.14912300770026
9175-48,DSCAM.9175.48.3,DSCAM.9175.48.3,PASS,PASS,Human,4.43758218320922,5.55911418566314
9176-3,MUC1.9176.3.3,MUC1.9176.3.3,PASS,PASS,Human,6.27749437517122,6.93947231214271
9177-6,FAM3B.9177.6.3,FAM3B.9177.6.3,PASS,PASS,Human,3.63658748342059,5.27938927489678
9178-30,NRG1.9178.30.3,NRG1.9178.30.3,PASS,PASS,Human,3.62853304328999,10.5500584206441
9180-6,IFNGR2.9180.6.3,IFNGR2.9180.6.3,PASS,PASS,Human,3.82540770800083,8.64780422191344
9182-3,LRP1.9182.3.3,LRP1.9182.3.3,PASS,PASS,Human,6.09363295156333,9.37986225035438
9183-7,IFNAR1.9183.7.3,IFNAR1.9183.7.3,PASS,PASS,Human,6.48602463490402,8.8264390216326
9185-15,TFF1.9185.15.3,TFF1.9185.15.3,PASS,PASS,Human,10.8862591155517,5.5637231569103
9187-2,HMGN1.9187.2.3,HMGN1.9187.2.3,PASS,PASS,Human,6.63961405019735,4.21098496475029
9188-119,CXCL9.9188.119.3,CXCL9.9188.119.3,PASS,PASS,Human,4.07553761079837,7.32481654116368
9190-7,CD63.9190.7.3,CD63.9190.7.3,PASS,PASS,Human,5.2576534500116,9.59823752586978
9191-8,TFF2.9191.8.3,TFF2.9191.8.3,PASS,PASS,Human,5.15446289452278,10.9352053773681
9196-8,LGALS7.9196.8.3,LGALS7.9196.8.3,PASS,PASS,Human,4.63720294723249,5.0558901838691
9197-4,LGALS9.9197.4.3,LGALS9.9197.4.3,PASS,PASS,Human,4.46846222663482,6.99173166817387
9199-6,UBE2G2.9199.6.3,UBE2G2.9199.6.3,PASS,PASS,Human,7.83280050696564,4.15479542771969
9204-33,POMC.9204.33.3,POMC.9204.33.3,PASS,PASS,Human,4.58962853215435,8.60099920649383
9207-60,CRYZL1.9207.60.3,CRYZL1.9207.60.3,PASS,PASS,Human,13.0166833325182,8.94886053167526
9211-19,SERPINF1.9211.19.3,SERPINF1.9211.19.3,PASS,PASS,Human,9.2363116214555,11.2744096985839
9212-22,CTSF.9212.22.3,CTSF.9212.22.3,PASS,PASS,Human,5.38429505264259,12.4952467865806
9215-117,USP25.9215.117.3,USP25.9215.117.3,PASS,PASS,Human,5.24682594069522,5.51028998683289
9216-100,PLXNB2.9216.100.3,PLXNB2.9216.100.3,PASS,PASS,Human,3.53903883665551,4.27713708374848
9218-7,FAS.9218.7.3,FAS.9218.7.3,PASS,PASS,Human,5.08236457073293,4.73227618440118
9219-70,NENF.9219.70.3,NENF.9219.70.3,PASS,PASS,Human,4.46913656313988,8.16161071429417
9220-7,EPHB3.9220.7.3,EPHB3.9220.7.3,PASS,PASS,Human,3.47824015177486,14.4562717530183
9221-6,ITPRIPL1.9221.6.3,ITPRIPL1.9221.6.3,PASS,PASS,Human,5.90481060002385,10.9685224293797
9226-6,TMUB2.9226.6.3,TMUB2.9226.6.3,PASS,PASS,Human,3.04200855434012,4.07494571244487
9227-15,PDCD1.9227.15.3,PDCD1.9227.15.3,PASS,PASS,Human,4.29021000856406,2.97646784213631
9229-9,CTRL.9229.9.3,CTRL.9229.9.3,PASS,PASS,Human,9.60641179889325,8.07649799810006
9231-23,IMPAD1.9231.23.3,IMPAD1.9231.23.3,PASS,PASS,Human,6.81866973298322,10.01993459008
9233-71,TFPI2.9233.71.3,TFPI2.9233.71.3,PASS,PASS,Human,11.1394191659662,8.95167528379958
9234-8,TWSG1.9234.8.3,TWSG1.9234.8.3,PASS,PASS,Human,6.86526674394308,8.72741112933467
9237-54,ACP2.9237.54.3,ACP2.9237.54.3,PASS,PASS,Human,10.0624301842126,8.58613839298383
9241-40,SIRPG.9241.40.3,SIRPG.9241.40.3,PASS,PASS,Human,5.80646405408649,17.5341852328824
9243-10,LYG1.9243.10.3,LYG1.9243.10.3,PASS,PASS,Human,7.86876684338344,4.4373878930564
9244-27,PPT1.9244.27.3,PPT1.9244.27.3,PASS,PASS,Human,5.34521758072406,3.99648254971419
9245-1,KIR2DL4.9245.1.3,KIR2DL4.9245.1.3,PASS,PASS,Human,3.68203532584145,13.7708125676526
9246-1,LPAL2.9246.1.3,LPAL2.9246.1.3,PASS,PASS,Human,3.67046295796735,5.13028497447929
9249-17,TMEM9.9249.17.3,TMEM9.9249.17.3,PASS,PASS,Human,3.2471172924177,11.9843138216195
9251-28,MAN2B2.9251.28.3,MAN2B2.9251.28.3,PASS,PASS,Human,5.44033359339359,4.75063670374842
9253-52,ABO.9253.52.3,ABO.9253.52.3,PASS,PASS,Human,2.92398844304182,13.6942303817882
9255-5,IL17C.9255.5.3,IL17C.9255.5.3,PASS,PASS,Human,4.81007587961587,6.54618370902774
9256-78,NPTX1.9256.78.3,NPTX1.9256.78.3,PASS,PASS,Human,5.70847416728768,6.56156578462379
9259-35,TNFRSF21.9259.35.3,TNFRSF21.9259.35.3,PASS,PASS,Human,7.78677066444779,11.144517559106
9261-14,EPHB6.9261.14.3,EPHB6.9261.14.3,PASS,PASS,Human,7.51985867015174,12.5635093519316
9263-57,SIAE.9263.57.3,SIAE.9263.57.3,PASS,PASS,Human,8.95045973383566,7.82709939661744
9264-11,CTSO.9264.11.3,CTSO.9264.11.3,PASS,PASS,Human,6.71145120391056,12.1136201651243
9265-10,GLIPR1.9265.10.3,GLIPR1.9265.10.3,PASS,PASS,Human,4.1411338465772,11.3868876982335
9266-1,TREM1.9266.1.3,TREM1.9266.1.3,PASS,PASS,Human,6.63004110187125,7.00758107243475
9267-2,CPA4.9267.2.3,CPA4.9267.2.3,PASS,PASS,Human,5.41498003277629,4.1460328297048
9271-101,STIM1.9271.101.3,STIM1.9271.101.3,PASS,PASS,Human,7.3195722116386,6.19325900485465
9276-7,CPA2.9276.7.3,CPA2.9276.7.3,PASS,PASS,Human,7.56577286289362,5.91085528556804
9277-16,REG3A.9277.16.3,REG3A.9277.16.3,PASS,PASS,Human,4.61608881930657,3.54125515367144
9278-9,EPYC.9278.9.3,EPYC.9278.9.3,PASS,PASS,Human,5.82358877012883,6.66863016006859
9279-7,IGSF11.9279.7.3,IGSF11.9279.7.3,PASS,PASS,Human,7.17755868405654,7.49866029013799
9282-12,CRISP2.9282.12.3,CRISP2.9282.12.3,PASS,PASS,Human,2.84023326637445,3.83221129617497
9283-8,CD44.9283.8.3,CD44.9283.8.3,PASS,PASS,Human,4.18069586565845,4.68215038790525
9287-6,SPR.9287.6.3,SPR.9287.6.3,PASS,PASS,Human,3.6835567870132,8.98121944375943
9288-7,FKBP7.9288.7.3,FKBP7.9288.7.3,PASS,PASS,Human,6.68473520250141,5.83936363674018
9290-8,RMDN3.9290.8.3,RMDN3.9290.8.3,PASS,PASS,Human,4.86659022710422,3.99112840332605
9294-45,MFAP2.9294.45.3,MFAP2.9294.45.3,PASS,PASS,Human,6.93182594424181,6.16906972785757
9296-15,PTPRD.9296.15.3,PTPRD.9296.15.3,PASS,PASS,Human,3.86597758202788,6.26859109955681
9297-12,B3GNT8.9297.12.3,B3GNT8.9297.12.3,PASS,PASS,Human,7.55389594559659,10.9861659677969
9302-90,GADD45GIP1.9302.90.3,GADD45GIP1.9302.90.3,PASS,PASS,Human,4.891285943785,3.18465554630101
9303-9,ICOSLG.9303.9.3,ICOSLG.9303.9.3,PASS,PASS,Human,7.80786433500156,10.6928342841334
9304-27,FSTL1.9304.27.3,FSTL1.9304.27.3,PASS,PASS,Human,3.46516211384181,3.22885842556511
9305-89,IFNGR2.9305.89.3,IFNGR2.9305.89.3,PASS,PASS,Human,3.47702748500034,3.22852477233432
9306-7,DEFB118.9306.7.3,DEFB118.9306.7.3,PASS,PASS,Human,4.0223484135102,4.64139641595239
9310-2,CD8B.9310.2.3,CD8B.9310.2.3,PASS,PASS,Human,6.50932112373868,6.66903437859267
9312-8,AZGP1.9312.8.3,AZGP1.9312.8.3,PASS,PASS,Human,9.24020655233298,11.6831584637759
9313-27,CBLN1.9313.27.3,CBLN1.9313.27.3,PASS,PASS,Human,4.16560335232673,4.29440816723802
9314-9,PSG5.9314.9.3,PSG5.9314.9.3,PASS,PASS,Human,8.22433176751625,10.4225178762119
9315-16,MUL1.9315.16.3,MUL1.9315.16.3,PASS,PASS,Human,5.43265041100538,6.06223865950216
9319-59,TMED4.9319.59.3,TMED4.9319.59.3,PASS,PASS,Human,3.84166989848448,13.2707584360441
9321-400,NMB.9321.400.3,NMB.9321.400.3,PASS,PASS,Human,4.67482081698068,6.12382151750779
9329-28,TREML1.9329.28.3,TREML1.9329.28.3,PASS,PASS,Human,8.11479078739331,9.23298988328582
9332-6,DEFB136.9332.6.3,DEFB136.9332.6.3,PASS,PASS,Human,4.79989158552333,2.59932489089557
9335-28,PSG9.9335.28.3,PSG9.9335.28.3,PASS,PASS,Human,4.96634313317033,5.13077142211015
9337-43,TAC1.9337.43.3,TAC1.9337.43.3,PASS,PASS,Human,13.6246766152403,14.5075091822897
9338-2,DCBLD2.9338.2.3,DCBLD2.9338.2.3,PASS,PASS,Human,3.54950665709371,5.22022625264772
9339-204,FKBP2.9339.204.3,FKBP2.9339.204.3,PASS,PASS,Human,4.4924205371492,8.49080336702652
9340-17,FKBP14.9340.17.3,FKBP14.9340.17.3,PASS,PASS,Human,5.02848036687159,3.9622478768661
9341-1,PDGFD.9341.1.3,PDGFD.9341.1.3,PASS,PASS,Human,5.96696442356758,7.8063834958253
9343-16,IL2RB.9343.16.3,IL2RB.9343.16.3,PASS,PASS,Human,5.74677917178556,8.25601393382623
9345-436,WFDC13.9345.436.3,WFDC13.9345.436.3,PASS,PASS,Human,8.82422352309551,7.89470239804262
9347-13,ITFG1.9347.13.3,ITFG1.9347.13.3,PASS,PASS,Human,3.60919884966776,6.46589879849497
9348-1,C1RL.9348.1.3,C1RL.9348.1.3,PASS,PASS,Human,9.97311047599792,16.0534664351582
9350-3,FSTL4.9350.3.3,FSTL4.9350.3.3,PASS,PASS,Human,3.99609802538689,6.08808549908481
9353-8,LIPF.9353.8.3,LIPF.9353.8.3,PASS,PASS,Human,4.47439929486871,10.5106912083922
